date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,sessions,total_orders,new_customers,cvr_percentage,cac_usd
2024-08-28,Google Ads,Search,E-commerce,Australia,94081,5588,0.0594,2.69,15031.72,88,170.81,24757.88,1.65,5308,88,70,1.66,214.74
2024-06-10,TikTok Ads,Video,Fintech,USA,141643,8526,0.0602,0.46,3921.96,379,10.35,51038.1,13.01,8099,379,303,4.68,12.94
2024-01-23,Meta Ads,Shopping,SaaS,Australia,90716,3002,0.0331,1.47,4412.94,194,22.75,39560.54,8.96,2851,194,155,6.8,28.47
2024-12-20,Google Ads,Search,EdTech,USA,72055,1678,0.0233,3.17,5319.26,41,129.74,8506.9,1.6,1594,41,32,2.57,166.23
2024-04-18,Meta Ads,Shopping,E-commerce,Germany,112692,2096,0.0186,2.27,4757.92,89,53.46,16587.58,3.49,1991,89,71,4.47,67.01
2024-11-08,Google Ads,Video,Fintech,UAE,31672,877,0.0277,0.72,631.44,16,39.47,2266.94,3.59,833,16,12,1.92,52.62
2024-06-30,Meta Ads,Video,E-commerce,Germany,59131,1425,0.0241,1.04,1482.0,66,22.45,19372.57,13.07,1353,66,52,4.88,28.5
2024-06-23,Google Ads,Search,SaaS,Canada,119397,3868,0.0324,1.8,6962.4,193,36.07,35393.3,5.08,3674,193,154,5.25,45.21
2024-11-02,Meta Ads,Search,EdTech,Australia,157008,5024,0.032,0.72,3617.28,379,9.54,73104.85,20.21,4772,379,303,7.94,11.94
2024-01-04,Meta Ads,Shopping,EdTech,UK,117217,2133,0.0182,1.29,2751.57,129,21.33,25455.36,9.25,2026,129,103,6.37,26.71
2024-10-27,TikTok Ads,Search,SaaS,Canada,111956,5911,0.0528,1.57,9280.27,253,36.68,68395.54,7.37,5615,253,202,4.51,45.94
2024-01-05,Meta Ads,Display,SaaS,USA,10939,113,0.0104,1.18,133.34,6,22.22,1684.43,12.63,107,6,4,5.61,33.34
2024-08-10,TikTok Ads,Display,SaaS,India,72293,4532,0.0627,1.81,8202.92,169,48.54,35145.36,4.28,4305,169,135,3.93,60.76
2024-02-17,Google Ads,Shopping,Fintech,Germany,78402,4531,0.0578,2.75,12460.25,105,118.67,25620.07,2.06,4304,105,84,2.44,148.34
2024-10-25,TikTok Ads,Display,E-commerce,Canada,160892,9122,0.0567,0.64,5838.08,590,9.9,170654.73,29.23,8665,590,472,6.81,12.37
2024-03-14,TikTok Ads,Search,EdTech,USA,154092,8860,0.0575,1.17,10366.2,246,42.14,23706.53,2.29,8417,246,196,2.92,52.89
2024-01-10,Meta Ads,Shopping,Healthcare,UAE,73323,1928,0.0263,1.71,3296.88,121,27.25,33634.99,10.2,1831,121,96,6.61,34.34
2024-01-17,TikTok Ads,Video,SaaS,India,58521,3318,0.0567,1.85,6138.3,39,157.39,10013.26,1.63,3152,39,31,1.24,198.01
2024-10-04,TikTok Ads,Search,SaaS,USA,48361,2713,0.0561,0.87,2360.31,54,43.71,7890.9,3.34,2577,54,43,2.1,54.89
2024-05-11,TikTok Ads,Display,Healthcare,UAE,179870,7500,0.0417,1.44,10800.0,112,96.43,5446.79,0.5,7125,112,89,1.57,121.35
2024-10-06,TikTok Ads,Search,E-commerce,Canada,114850,8234,0.0717,1.63,13421.42,245,54.78,35478.84,2.64,7822,245,196,3.13,68.48
2024-06-17,Google Ads,Display,Healthcare,India,54976,2611,0.0475,1.32,3446.52,187,18.43,8230.48,2.39,2480,187,149,7.54,23.13
2024-08-26,Google Ads,Shopping,Fintech,Australia,162636,9237,0.0568,1.41,13024.17,738,17.65,102989.98,7.91,8775,738,590,8.41,22.07
2024-05-28,Google Ads,Display,Healthcare,India,23375,1175,0.0503,1.42,1668.5,15,111.23,1524.57,0.91,1116,15,12,1.34,139.04
2024-12-22,Meta Ads,Shopping,E-commerce,Canada,167917,6246,0.0372,0.6,3747.6,413,9.07,25997.62,6.94,5933,413,330,6.96,11.36
2024-09-07,Google Ads,Search,E-commerce,USA,71216,2357,0.0331,3.17,7471.69,179,41.74,29354.19,3.93,2239,179,143,7.99,52.25
2024-12-04,Google Ads,Video,EdTech,Germany,29618,1883,0.0636,2.17,4086.11,90,45.4,26198.96,6.41,1788,90,72,5.03,56.75
2024-12-01,Google Ads,Search,Healthcare,Canada,136461,3984,0.0292,1.49,5936.16,214,27.74,24710.24,4.16,3784,214,171,5.66,34.71
2024-07-24,TikTok Ads,Search,Healthcare,Australia,132426,7309,0.0552,0.32,2338.88,171,13.68,24136.13,10.32,6943,171,136,2.46,17.2
2024-11-29,TikTok Ads,Search,E-commerce,Germany,159692,6882,0.0431,0.37,2546.34,523,4.87,106309.31,41.75,6537,523,418,8.0,6.09
2024-09-04,Meta Ads,Video,Fintech,India,27931,608,0.0218,1.52,924.16,10,92.42,1389.72,1.5,577,10,8,1.73,115.52
2024-08-06,Meta Ads,Display,EdTech,USA,131155,4052,0.0309,1.24,5024.48,209,24.04,15982.2,3.18,3849,209,167,5.43,30.09
2024-05-27,TikTok Ads,Shopping,Fintech,USA,66842,2339,0.035,1.4,3274.6,123,26.62,14081.65,4.3,2222,123,98,5.54,33.41
2024-03-05,Google Ads,Shopping,SaaS,UAE,7642,202,0.0265,3.38,682.76,11,62.07,1542.21,2.26,191,11,8,5.76,85.34
2024-06-12,Google Ads,Shopping,E-commerce,USA,70618,3601,0.051,2.23,8030.23,145,55.38,7976.29,0.99,3420,145,116,4.24,69.23
2024-09-27,Meta Ads,Video,E-commerce,Germany,74212,1528,0.0206,1.46,2230.88,85,26.25,21331.58,9.56,1451,85,68,5.86,32.81
2024-03-09,Google Ads,Shopping,E-commerce,USA,10039,501,0.05,2.29,1147.29,36,31.87,4805.52,4.19,475,36,28,7.58,40.97
2024-12-23,Meta Ads,Video,Healthcare,India,102088,4481,0.0439,0.73,3271.13,316,10.35,87569.74,26.77,4256,316,252,7.42,12.98
2024-09-14,TikTok Ads,Display,Fintech,UAE,25025,1256,0.0502,0.43,540.08,38,14.21,5694.61,10.54,1193,38,30,3.19,18.0
2024-11-05,Google Ads,Shopping,Healthcare,Canada,36707,943,0.0257,1.31,1235.33,21,58.83,4396.12,3.56,895,21,16,2.35,77.21
2024-10-17,TikTok Ads,Search,EdTech,Canada,17356,925,0.0533,0.46,425.5,62,6.86,5476.85,12.87,878,62,49,7.06,8.68
2024-06-25,TikTok Ads,Search,EdTech,India,86257,4597,0.0533,0.83,3815.51,301,12.68,80903.28,21.2,4367,301,240,6.89,15.9
2024-11-08,Google Ads,Shopping,Fintech,India,32518,1258,0.0387,2.41,3031.78,12,252.65,2688.72,0.89,1195,12,9,1.0,336.86
2024-07-27,Meta Ads,Display,E-commerce,India,75269,2604,0.0346,0.83,2161.32,70,30.88,3191.14,1.48,2473,70,56,2.83,38.6
2024-05-16,Google Ads,Video,EdTech,Canada,20534,993,0.0484,2.87,2849.91,49,58.16,1762.93,0.62,943,49,39,5.2,73.07
2024-11-15,TikTok Ads,Shopping,E-commerce,UAE,98500,5614,0.057,0.61,3424.54,220,15.57,7676.57,2.24,5333,220,176,4.13,19.46
2024-07-25,TikTok Ads,Search,Fintech,UAE,41468,3354,0.0809,1.11,3722.94,81,45.96,5215.94,1.4,3186,81,64,2.54,58.17
2024-05-26,Google Ads,Video,Healthcare,Canada,123696,6531,0.0528,2.58,16849.98,466,36.16,62974.93,3.74,6204,466,372,7.51,45.3
2024-11-08,Meta Ads,Shopping,EdTech,Germany,81848,1694,0.0207,1.29,2185.26,58,37.68,7573.87,3.47,1609,58,46,3.6,47.51
2024-02-29,Google Ads,Display,EdTech,Canada,92923,1932,0.0208,3.17,6124.44,32,191.39,1855.78,0.3,1835,32,25,1.74,244.98
2024-11-09,Google Ads,Shopping,E-commerce,UK,170732,7700,0.0451,0.81,6237.0,434,14.37,53677.08,8.61,7315,434,347,5.93,17.97
2024-10-03,Google Ads,Display,E-commerce,Australia,86471,4859,0.0562,1.57,7628.63,248,30.76,19852.56,2.6,4616,248,198,5.37,38.53
2024-10-26,Meta Ads,Display,EdTech,UK,115986,1357,0.0117,1.48,2008.36,79,25.42,8002.44,3.98,1289,79,63,6.13,31.88
2024-06-21,TikTok Ads,Display,Healthcare,USA,42019,2979,0.0709,1.51,4498.29,234,19.22,56724.23,12.61,2830,234,187,8.27,24.06
2024-01-28,TikTok Ads,Shopping,EdTech,USA,34063,1243,0.0365,0.38,472.34,40,11.81,10897.53,23.07,1180,40,32,3.39,14.76
2024-04-13,TikTok Ads,Shopping,Healthcare,Australia,107476,4707,0.0438,1.7,8001.9,293,27.31,72605.27,9.07,4471,293,234,6.55,34.2
2024-12-16,TikTok Ads,Search,Fintech,Canada,33302,3007,0.0903,0.28,841.96,95,8.86,3253.81,3.86,2856,95,76,3.33,11.08
2024-12-21,Google Ads,Shopping,SaaS,USA,70206,3945,0.0562,3.6,14202.0,248,57.27,37055.99,2.61,3747,248,198,6.62,71.73
2024-02-17,Meta Ads,Video,E-commerce,Germany,16094,616,0.0383,2.29,1410.64,40,35.27,8923.08,6.33,585,40,32,6.84,44.08
2024-06-03,Meta Ads,Video,Fintech,UAE,182718,2558,0.014,1.36,3478.88,124,28.06,28756.15,8.27,2430,124,99,5.1,35.14
2024-08-01,TikTok Ads,Search,EdTech,India,66169,2057,0.0311,1.49,3064.93,136,22.54,39364.99,12.84,1954,136,108,6.96,28.38
2024-01-13,Meta Ads,Shopping,SaaS,India,24404,710,0.0291,0.61,433.1,10,43.31,923.15,2.13,674,10,8,1.48,54.14
2024-05-23,TikTok Ads,Shopping,EdTech,Australia,30517,2575,0.0844,0.8,2060.0,205,10.05,7811.94,3.79,2446,205,164,8.38,12.56
2024-04-04,TikTok Ads,Video,E-commerce,Australia,145148,5762,0.0397,1.49,8585.38,213,40.31,10475.22,1.22,5473,213,170,3.89,50.5
2024-02-19,Google Ads,Display,Fintech,Germany,37101,2166,0.0584,2.95,6389.7,45,141.99,3868.37,0.61,2057,45,36,2.19,177.49
2024-02-08,Meta Ads,Search,EdTech,UK,151480,2514,0.0166,2.06,5178.84,72,71.93,4076.45,0.79,2388,72,57,3.02,90.86
2024-04-05,TikTok Ads,Video,EdTech,India,159813,7575,0.0474,0.9,6817.5,319,21.37,35965.7,5.28,7196,319,255,4.43,26.74
2024-09-21,TikTok Ads,Display,Healthcare,UK,135956,11529,0.0848,0.5,5764.5,732,7.88,207824.45,36.05,10952,732,585,6.68,9.85
2024-07-26,Google Ads,Search,SaaS,UAE,70982,2548,0.0359,2.88,7338.24,117,62.72,32045.18,4.37,2420,117,93,4.83,78.91
2024-03-17,TikTok Ads,Search,Healthcare,India,132992,7926,0.0596,0.64,5072.64,553,9.17,41271.28,8.14,7529,553,442,7.34,11.48
2024-08-13,TikTok Ads,Video,Healthcare,India,13597,747,0.055,1.91,1426.77,25,57.07,5673.88,3.98,709,25,20,3.53,71.34
2024-05-06,Meta Ads,Search,EdTech,USA,199472,5286,0.0265,1.32,6977.52,192,36.34,17789.77,2.55,5021,192,153,3.82,45.6
2024-02-27,Google Ads,Search,Healthcare,USA,108751,5459,0.0502,1.43,7806.37,345,22.63,24740.95,3.17,5186,345,276,6.65,28.28
2024-12-24,Meta Ads,Display,E-commerce,India,175591,5864,0.0334,0.44,2580.16,333,7.75,52097.57,20.19,5570,333,266,5.98,9.7
2024-11-08,TikTok Ads,Search,EdTech,India,36027,2770,0.0769,1.08,2991.6,205,14.59,16618.85,5.56,2631,205,164,7.79,18.24
2024-08-19,TikTok Ads,Shopping,E-commerce,Canada,57265,2302,0.0402,1.3,2992.6,85,35.21,4068.49,1.36,2186,85,68,3.89,44.01
2024-07-18,Google Ads,Shopping,Fintech,India,161904,4727,0.0292,1.64,7752.28,263,29.48,21545.93,2.78,4490,263,210,5.86,36.92
2024-08-31,Google Ads,Display,Healthcare,Canada,49757,1243,0.025,3.14,3903.02,39,100.08,4749.9,1.22,1180,39,31,3.31,125.9
2024-07-28,Google Ads,Video,EdTech,USA,168623,6896,0.0409,1.42,9792.32,200,48.96,24436.96,2.5,6551,200,160,3.05,61.2
2024-09-06,Meta Ads,Video,SaaS,Canada,98079,3226,0.0329,2.18,7032.68,44,159.83,1401.71,0.2,3064,44,35,1.44,200.93
2024-06-23,Google Ads,Search,EdTech,UK,11305,562,0.0498,1.72,966.64,42,23.02,8107.06,8.39,533,42,33,7.88,29.29
2024-10-20,TikTok Ads,Shopping,Healthcare,India,109188,6354,0.0582,1.26,8006.04,216,37.06,49228.57,6.15,6036,216,172,3.58,46.55
2024-08-14,Meta Ads,Display,Healthcare,Germany,73309,2323,0.0317,0.6,1393.8,39,35.74,1966.71,1.41,2206,39,31,1.77,44.96
2024-12-14,Google Ads,Video,Healthcare,India,81996,1508,0.0184,2.33,3513.64,75,46.85,8251.24,2.35,1432,75,60,5.24,58.56
2024-04-03,TikTok Ads,Display,EdTech,UK,122192,4398,0.036,0.99,4354.02,348,12.51,64414.08,14.79,4178,348,278,8.33,15.66
2024-11-30,Google Ads,Display,SaaS,UAE,79960,1591,0.0199,1.03,1638.73,55,29.8,15206.45,9.28,1511,55,44,3.64,37.24
2024-11-05,Meta Ads,Display,Healthcare,Australia,188804,5267,0.0279,2.1,11060.7,64,172.82,10138.3,0.92,5003,64,51,1.28,216.88
2024-05-25,Meta Ads,Display,Fintech,UK,80139,2436,0.0304,1.58,3848.88,37,104.02,4653.12,1.21,2314,37,29,1.6,132.72
2024-12-25,Meta Ads,Shopping,SaaS,Germany,51999,930,0.0179,1.2,1116.0,13,85.85,1777.36,1.59,883,13,10,1.47,111.6
2024-12-11,Google Ads,Video,EdTech,India,119527,6597,0.0552,3.1,20450.7,497,41.15,137884.47,6.74,6267,497,397,7.93,51.51
2024-08-17,Meta Ads,Search,Fintech,India,194073,6346,0.0327,1.8,11422.8,168,67.99,9921.38,0.87,6028,168,134,2.79,85.24
2024-09-27,TikTok Ads,Display,SaaS,UK,55599,3697,0.0665,1.64,6063.08,217,27.94,25513.42,4.21,3512,217,173,6.18,35.05
2024-10-17,Google Ads,Video,Healthcare,India,176541,4378,0.0248,2.87,12564.86,175,71.8,19637.27,1.56,4159,175,140,4.21,89.75
2024-06-23,Google Ads,Display,Fintech,UAE,118710,4036,0.034,2.48,10009.28,235,42.59,28657.57,2.86,3834,235,188,6.13,53.24
2024-02-17,TikTok Ads,Search,Fintech,Germany,113297,9675,0.0854,1.81,17511.75,380,46.08,16593.87,0.95,9191,380,304,4.13,57.6
2024-07-05,Google Ads,Search,Fintech,UK,6881,357,0.052,2.29,817.53,5,163.51,872.75,1.07,339,5,4,1.47,204.38
2024-05-20,Meta Ads,Shopping,EdTech,Germany,121477,1834,0.0151,0.49,898.66,98,9.17,10542.66,11.73,1742,98,78,5.63,11.52
2024-06-28,Google Ads,Display,SaaS,Australia,188419,10231,0.0543,2.15,21996.65,754,29.17,134062.71,6.09,9719,754,603,7.76,36.48
2024-08-11,Meta Ads,Video,EdTech,UK,46743,1523,0.0326,0.8,1218.4,51,23.89,5825.03,4.78,1446,51,40,3.53,30.46
2024-03-10,Google Ads,Video,Fintech,India,93302,4058,0.0435,0.81,3286.98,50,65.74,14861.71,4.52,3855,50,40,1.3,82.17
2024-05-14,Google Ads,Search,SaaS,Australia,140747,8571,0.0609,3.25,27855.75,332,83.9,48279.89,1.73,8142,332,265,4.08,105.12
2024-04-16,Google Ads,Search,Healthcare,Australia,36831,1572,0.0427,3.45,5423.4,48,112.99,4165.73,0.77,1493,48,38,3.22,142.72
2024-04-17,TikTok Ads,Display,SaaS,Germany,146842,10646,0.0725,1.23,13094.58,615,21.29,113988.39,8.71,10113,615,492,6.08,26.62
2024-04-05,Meta Ads,Display,EdTech,USA,69892,2851,0.0408,0.78,2223.78,52,42.77,11407.42,5.13,2708,52,41,1.92,54.24
2024-03-29,Google Ads,Shopping,SaaS,UK,118985,4545,0.0382,3.23,14680.35,259,56.68,58417.12,3.98,4317,259,207,6.0,70.92
2024-07-12,Meta Ads,Display,E-commerce,India,12452,280,0.0225,1.23,344.4,18,19.13,4734.22,13.75,266,18,14,6.77,24.6
2024-01-22,Google Ads,Display,EdTech,UAE,85077,4032,0.0474,2.84,11450.88,253,45.26,13168.69,1.15,3830,253,202,6.61,56.69
2024-08-18,TikTok Ads,Search,Fintech,India,39782,3393,0.0853,1.71,5802.03,143,40.57,23555.27,4.06,3223,143,114,4.44,50.9
2024-04-13,Google Ads,Video,EdTech,Australia,192135,10663,0.0555,1.78,18980.14,741,25.61,213823.36,11.27,10129,741,592,7.32,32.06
2024-04-04,Meta Ads,Search,Healthcare,India,156317,5924,0.0379,0.71,4206.04,464,9.06,64623.96,15.36,5627,464,371,8.25,11.34
2024-02-15,Google Ads,Shopping,Fintech,Germany,39754,2007,0.0505,2.33,4676.31,108,43.3,6981.98,1.49,1906,108,86,5.67,54.38
2024-10-02,Meta Ads,Shopping,EdTech,UAE,84526,2214,0.0262,0.44,974.16,117,8.33,30360.22,31.17,2103,117,93,5.56,10.47
2024-08-27,Google Ads,Shopping,SaaS,UK,159226,5206,0.0327,0.97,5049.82,137,36.86,27701.27,5.49,4945,137,109,2.77,46.33
2024-10-01,TikTok Ads,Display,SaaS,Canada,178503,9639,0.054,0.56,5397.84,146,36.97,40162.93,7.44,9157,146,116,1.59,46.53
2024-05-19,TikTok Ads,Shopping,SaaS,India,176946,13784,0.0779,0.86,11854.24,743,15.95,208986.19,17.63,13094,743,594,5.67,19.96
2024-08-02,Meta Ads,Display,Fintech,Germany,163124,4273,0.0262,0.91,3888.43,239,16.27,71554.77,18.4,4059,239,191,5.89,20.36
2024-06-21,Meta Ads,Display,EdTech,UAE,150486,6230,0.0414,1.21,7538.3,243,31.02,55217.61,7.32,5918,243,194,4.11,38.86
2024-05-17,Google Ads,Search,E-commerce,UK,88384,3641,0.0412,1.22,4442.02,89,49.91,4077.32,0.92,3458,89,71,2.57,62.56
2024-07-07,Meta Ads,Display,SaaS,USA,74922,1333,0.0178,1.32,1759.56,95,18.52,17171.74,9.76,1266,95,76,7.5,23.15
2024-01-17,TikTok Ads,Video,EdTech,UAE,188846,12671,0.0671,1.37,17359.27,821,21.14,86047.94,4.96,12037,821,656,6.82,26.46
2024-03-27,TikTok Ads,Search,SaaS,UK,10209,314,0.0308,1.79,562.06,13,43.24,3231.96,5.75,298,13,10,4.36,56.21
2024-11-27,TikTok Ads,Video,E-commerce,India,31140,1712,0.055,1.34,2294.08,63,36.41,5569.82,2.43,1626,63,50,3.87,45.88
2024-03-08,Meta Ads,Video,SaaS,Canada,46850,983,0.021,1.58,1553.14,38,40.87,10968.52,7.06,933,38,30,4.07,51.77
2024-04-28,Meta Ads,Shopping,EdTech,Canada,17720,287,0.0162,1.41,404.67,4,101.17,597.18,1.48,272,4,3,1.47,134.89
2024-01-29,Google Ads,Video,SaaS,Germany,16781,684,0.0408,1.3,889.2,8,111.15,1435.11,1.61,649,8,6,1.23,148.2
2024-11-29,Meta Ads,Video,E-commerce,Germany,61652,2614,0.0424,1.28,3345.92,133,25.16,20303.14,6.07,2483,133,106,5.36,31.57
2024-07-06,Meta Ads,Display,EdTech,USA,194933,4054,0.0208,2.03,8229.62,197,41.77,9992.76,1.21,3851,197,157,5.12,52.42
2024-02-25,Google Ads,Search,EdTech,Canada,100386,5250,0.0523,0.98,5145.0,254,20.26,73673.45,14.32,4987,254,203,5.09,25.34
2024-01-25,Google Ads,Search,Healthcare,UAE,50203,1390,0.0277,1.95,2710.5,47,57.67,11338.98,4.18,1320,47,37,3.56,73.26
2024-01-14,TikTok Ads,Search,SaaS,India,85428,5134,0.0601,0.86,4415.24,202,21.86,37603.74,8.52,4877,202,161,4.14,27.42
2024-05-05,TikTok Ads,Video,EdTech,UAE,192428,9967,0.0518,1.6,15947.2,570,27.98,78044.55,4.89,9468,570,456,6.02,34.97
2024-08-19,Google Ads,Shopping,Healthcare,UK,33756,2150,0.0637,2.17,4665.5,108,43.2,7948.11,1.7,2042,108,86,5.29,54.25
2024-03-28,Meta Ads,Video,Fintech,UAE,103162,1485,0.0144,0.97,1440.45,35,41.16,5899.5,4.1,1410,35,28,2.48,51.44
2024-09-02,Google Ads,Search,EdTech,UAE,142844,2971,0.0208,1.69,5020.99,95,52.85,5534.94,1.1,2822,95,76,3.37,66.07
2024-05-31,Google Ads,Search,Fintech,USA,50201,2198,0.0438,2.25,4945.5,112,44.16,12918.19,2.61,2088,112,89,5.36,55.57
2024-01-16,Meta Ads,Video,Fintech,USA,143421,3542,0.0247,0.86,3046.12,181,16.83,26273.04,8.63,3364,181,144,5.38,21.15
2024-10-13,Meta Ads,Shopping,Fintech,Australia,71537,1809,0.0253,1.65,2984.85,57,52.37,6227.5,2.09,1718,57,45,3.32,66.33
2024-11-03,Google Ads,Video,Fintech,USA,198604,8162,0.0411,3.1,25302.2,584,43.33,25281.15,1.0,7753,584,467,7.53,54.18
2024-04-08,Google Ads,Search,Healthcare,Canada,114028,3112,0.0273,1.36,4232.32,120,35.27,10393.96,2.46,2956,120,96,4.06,44.09
2024-06-05,TikTok Ads,Video,Healthcare,Australia,180309,5823,0.0323,0.65,3784.95,232,16.31,46549.68,12.3,5531,232,185,4.19,20.46
2024-03-22,Meta Ads,Video,SaaS,Canada,168402,5237,0.0311,0.85,4451.45,188,23.68,43774.92,9.83,4975,188,150,3.78,29.68
2024-12-23,TikTok Ads,Video,E-commerce,Canada,125419,4126,0.0329,0.85,3507.1,294,11.93,32829.78,9.36,3919,294,235,7.5,14.92
2024-02-05,TikTok Ads,Video,SaaS,UK,123680,8373,0.0677,0.6,5023.8,263,19.1,12412.26,2.47,7954,263,210,3.31,23.92
2024-06-24,Google Ads,Search,Fintech,UK,117660,6388,0.0543,1.81,11562.28,331,34.93,17255.28,1.49,6068,331,264,5.45,43.8
2024-09-02,Meta Ads,Video,Fintech,Canada,76916,2761,0.0359,0.71,1960.31,64,30.63,14368.24,7.33,2622,64,51,2.44,38.44
2024-02-17,Meta Ads,Video,E-commerce,Canada,150631,5648,0.0375,1.94,10957.12,111,98.71,21671.9,1.98,5365,111,88,2.07,124.51
2024-02-19,Google Ads,Display,Fintech,Australia,126635,4254,0.0336,1.33,5657.82,313,18.08,28110.42,4.97,4041,313,250,7.75,22.63
2024-12-14,Google Ads,Video,EdTech,India,159721,3625,0.0227,1.91,6923.75,150,46.16,39701.58,5.73,3443,150,120,4.36,57.7
2024-09-01,Meta Ads,Shopping,Healthcare,UAE,150698,4581,0.0304,0.51,2336.31,285,8.2,32525.45,13.92,4351,285,228,6.55,10.25
2024-04-14,TikTok Ads,Search,EdTech,Canada,98348,3225,0.0328,1.27,4095.75,59,69.42,2846.94,0.7,3063,59,47,1.93,87.14
2024-08-03,Meta Ads,Search,E-commerce,USA,110603,2377,0.0215,0.69,1640.13,62,26.45,2761.12,1.68,2258,62,49,2.75,33.47
2024-01-18,Google Ads,Shopping,E-commerce,UAE,76792,3317,0.0432,3.1,10282.7,262,39.25,42043.84,4.09,3151,262,209,8.31,49.2
2024-03-08,TikTok Ads,Shopping,SaaS,USA,44405,1953,0.044,1.53,2988.09,22,135.82,6030.56,2.02,1855,22,17,1.19,175.77
2024-08-28,Google Ads,Shopping,E-commerce,India,49462,1206,0.0244,1.95,2351.7,74,31.78,12950.09,5.51,1145,74,59,6.46,39.86
2024-05-01,TikTok Ads,Display,SaaS,Australia,140440,11825,0.0842,0.68,8041.0,748,10.75,31071.69,3.86,11233,748,598,6.66,13.45
2024-06-27,TikTok Ads,Display,Healthcare,USA,112392,4934,0.0439,1.64,8091.76,363,22.29,91221.43,11.27,4687,363,290,7.74,27.9
2024-04-17,TikTok Ads,Shopping,Healthcare,Australia,125654,8318,0.0662,0.58,4824.44,566,8.52,117035.13,24.26,7902,566,452,7.16,10.67
2024-07-16,Meta Ads,Search,Healthcare,UK,167002,3406,0.0204,1.83,6232.98,76,82.01,10328.31,1.66,3235,76,60,2.35,103.88
2024-04-06,TikTok Ads,Search,SaaS,Australia,108247,6971,0.0644,0.59,4112.89,517,7.96,139391.79,33.89,6622,517,413,7.81,9.96
2024-04-14,Meta Ads,Display,Fintech,Australia,53128,1678,0.0316,1.51,2533.78,66,38.39,19225.18,7.59,1594,66,52,4.14,48.73
2024-02-01,Meta Ads,Video,EdTech,USA,65942,2044,0.031,1.05,2146.2,48,44.71,6784.27,3.16,1941,48,38,2.47,56.48
2024-03-14,Google Ads,Display,E-commerce,Canada,32160,1186,0.0369,1.34,1589.24,12,132.44,1927.71,1.21,1126,12,9,1.07,176.58
2024-09-29,Google Ads,Search,EdTech,USA,58364,2241,0.0384,2.22,4975.02,136,36.58,15149.72,3.05,2128,136,108,6.39,46.07
2024-06-05,Meta Ads,Search,E-commerce,India,79462,2058,0.0259,0.88,1811.04,146,12.4,7813.85,4.31,1955,146,116,7.47,15.61
2024-04-01,Meta Ads,Display,SaaS,India,151864,4358,0.0287,1.69,7365.02,175,42.09,45340.29,6.16,4140,175,140,4.23,52.61
2024-04-27,Google Ads,Shopping,EdTech,UAE,182926,6749,0.0369,1.94,13093.06,343,38.17,53279.93,4.07,6411,343,274,5.35,47.78
2024-10-25,Meta Ads,Shopping,E-commerce,India,107489,2515,0.0234,1.4,3521.0,166,21.21,18411.15,5.23,2389,166,132,6.95,26.67
2024-08-03,TikTok Ads,Search,Healthcare,India,40709,1314,0.0323,0.7,919.8,90,10.22,16081.05,17.48,1248,90,72,7.21,12.77
2024-09-24,Google Ads,Video,Fintech,Australia,143561,9144,0.0637,1.93,17647.92,630,28.01,123364.05,6.99,8686,630,504,7.25,35.02
2024-03-24,Google Ads,Shopping,Fintech,India,94242,5466,0.058,1.67,9128.22,100,91.28,6794.77,0.74,5192,100,80,1.93,114.1
2024-09-23,Google Ads,Display,Healthcare,UAE,111311,5765,0.0518,2.71,15623.15,389,40.16,22317.92,1.43,5476,389,311,7.1,50.24
2024-09-24,TikTok Ads,Video,Fintech,USA,130865,9461,0.0723,1.48,14002.28,221,63.36,46411.13,3.31,8987,221,176,2.46,79.56
2024-01-02,Meta Ads,Video,EdTech,USA,138639,2204,0.0159,1.8,3967.2,154,25.76,35803.07,9.02,2093,154,123,7.36,32.25
2024-06-15,TikTok Ads,Shopping,SaaS,India,147355,7485,0.0508,0.91,6811.35,81,84.09,14520.06,2.13,7110,81,64,1.14,106.43
2024-04-29,Meta Ads,Shopping,Fintech,UK,26751,489,0.0183,1.93,943.77,8,117.97,791.56,0.84,464,8,6,1.72,157.29
2024-01-25,TikTok Ads,Display,SaaS,UK,42706,2084,0.0488,1.59,3313.56,35,94.67,4766.32,1.44,1979,35,28,1.77,118.34
2024-09-02,Meta Ads,Video,SaaS,UAE,173337,3189,0.0184,2.03,6473.67,224,28.9,43055.91,6.65,3029,224,179,7.4,36.17
2024-07-28,Meta Ads,Shopping,SaaS,Canada,99948,1389,0.0139,1.04,1444.56,67,21.56,4987.6,3.45,1319,67,53,5.08,27.26
2024-03-30,Google Ads,Video,Healthcare,Canada,65282,1723,0.0264,1.91,3290.93,64,51.42,16624.45,5.05,1636,64,51,3.91,64.53
2024-02-01,Google Ads,Video,EdTech,USA,48790,2824,0.0579,1.3,3671.2,178,20.62,37847.71,10.31,2682,178,142,6.64,25.85
2024-07-16,Google Ads,Shopping,EdTech,UAE,163272,5551,0.034,2.23,12378.73,135,91.69,38753.89,3.13,5273,135,108,2.56,114.62
2024-11-04,Google Ads,Video,EdTech,Australia,149233,3686,0.0247,1.0,3686.0,250,14.74,16524.46,4.48,3501,250,200,7.14,18.43
2024-02-27,TikTok Ads,Search,SaaS,UAE,7637,415,0.0544,1.54,639.1,10,63.91,1137.83,1.78,394,10,8,2.54,79.89
2024-01-04,Google Ads,Display,Fintech,UK,20198,878,0.0435,2.68,2353.04,67,35.12,5967.58,2.54,834,67,53,8.03,44.4
